uuid,date,time,IP,6,7,8,location,log_class,type,radio,vap,client_mac,client_ip,client_ip6,identity,aid
b7ad6195-76b1-41cd-875e-4c57c7f8a908,7/17/2023,16:15:02,172.17.10.31,16,6,1689610503,Boulder,events,8021x_eap_success,'1','4','a8:8f:d9:48:09:a5','0.0.0.0',,dangel,'992278759'
2b462492-81f0-4190-8a90-ae4a2c3f59f2,7/17/2023,16:28:24,172.17.10.33,16,6,1689611304,Boulder,events,8021x_eap_success,'1','4','e4:fd:45:9e:e0:2b','0.0.0.0',,mmcnamara,'29966849'
b273095d-67fb-4350-be2e-536e3842c533,7/17/2023,17:00:59,172.17.10.31,16,6,1689613260,Boulder,events,8021x_eap_success,'1','4','0c:9a:3c:92:1d:4b','0.0.0.0',,mgartman,'803315766'
6c0ccf1a-dca7-4815-9598-09606ee29d6b,7/17/2023,17:17:44,172.17.30.34,16,6,1689614264,Basalt,events,8021x_eap_success,'1','0','1c:57:dc:66:1b:d0','0.0.0.0',,sschanfarber,'918163917'
ee9464c8-a9ad-4590-a2de-d3021599be25,7/17/2023,19:20:00,172.17.10.31,16,6,1689621600,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:3f:4e:b8','0.0.0.0',,eharnett,'1326487914'
9f4e641f-679b-4935-9b1c-28e40e434300,7/17/2023,20:44:05,172.17.30.40,16,6,1689626645,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7d:32:f9','0.0.0.0',,dmullaney,'961240441'
a3d65a1b-b5b8-4b27-813e-510b78efd10e,7/17/2023,20:47:25,172.17.30.38,16,6,1689626846,Basalt,events,8021x_eap_success,'1','0','38:87:d5:0c:63:cc','0.0.0.0',,rlaemel,'358513658'
f6bc602f-4d5f-4a06-8c01-082e69ff7071,7/18/2023,0:04:30,172.17.10.41,16,6,1689638670,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:3f:4e:b8','0.0.0.0',,eharnett,'1351050160'
9c147f7d-39fe-449b-8a9b-883032987e51,7/18/2023,0:24:43,172.17.10.40,16,6,1689639884,Boulder,events,8021x_eap_success,'1','4','3c:06:30:49:61:08','0.0.0.0',,tmatsuo,'144937693'
904d7b31-855b-4ec9-8948-e001125351f6,7/18/2023,12:36:28,172.17.10.39,16,6,1689683788,Boulder,events,8021x_eap_success,'1','4','1c:c1:0c:57:55:2b',,,michael.willems,'702464165'
3ebba730-66fb-4a06-b1c2-c55feea7015f,7/18/2023,12:50:39,172.17.30.30,16,6,1689684640,Basalt,events,8021x_eap_success,'1','0','fc:e2:6c:0c:7d:11','0.0.0.0',,eyoung,'490831844'
ad45878e-c8bf-4872-8cad-bd09c2bc427c,7/18/2023,13:26:33,172.17.10.33,16,6,1689686794,Boulder,events,8021x_eap_success,'1','4','84:14:4d:8a:8e:a5','0.0.0.0',,jterry,'516415168'
7aacb070-0232-498d-b527-f5f3669b5569,7/18/2023,13:31:48,172.17.10.33,16,6,1689687109,Boulder,events,8021x_eap_success,'1','4','b4:fa:48:e0:d4:93','0.0.0.0',,rwarsing,'781691731'
7d6ab861-1b83-4834-b81a-371f87c81842,7/18/2023,13:42:51,172.17.10.35,16,6,1689687772,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:48:14','0.0.0.0',,jkubancik,'20638077'
f4e5cf87-0a7d-46b6-8af8-d402e828e977,7/18/2023,13:57:42,172.17.10.41,16,6,1689688662,Boulder,events,8021x_eap_success,'1','4','1c:91:80:b9:b0:29','0.0.0.0',,cgamage,'1214021735'
281eae1c-9da2-487b-814c-3a72f8c8dc98,7/18/2023,14:00:00,172.17.10.38,16,6,1689688801,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:41:4e:fc',,,lwright,'1609252641'
c242f6dc-b718-42f1-a415-a608eef0fed4,7/18/2023,14:00:37,172.17.10.38,16,6,1689688837,Boulder,events,8021x_eap_success,'1','4','5c:e4:2a:c2:b3:84',,,cbrown,'1253367414'
937f4898-3862-4780-b3bc-8ee72d4bbfc8,7/18/2023,14:01:14,172.17.10.40,16,6,1689688875,Boulder,events,8021x_eap_success,'1','4','1c:57:dc:6c:82:21','0.0.0.0',,cwayner,'348545512'
d2c7354f-5da7-4cd0-ba37-d76deb4ec9d4,7/18/2023,14:02:40,172.17.10.31,16,6,1689688960,Boulder,events,8021x_eap_success,'1','4','a0:78:17:83:76:f8','0.0.0.0',,sflandrick,'1497185362'
1fbf4d4d-38bd-44a9-a1f3-0608ea2b0cf7,7/18/2023,14:11:37,172.17.30.38,16,6,1689689497,Basalt,events,8021x_eap_success,'1','0','b2:79:59:53:67:2f','0.0.0.0',,gwohl,'1024061311'
81e0860d-d1df-4065-b15c-0a8d1bef878b,7/18/2023,14:21:29,172.17.30.32,16,6,1689690089,Basalt,events,8021x_eap_success,'1','0','1c:91:80:ba:41:52','0.0.0.0',,lstone,'292632826'
463a5959-9317-4838-b7de-729da9fe2ddf,7/18/2023,14:22:51,172.17.10.35,16,6,1689690171,Boulder,events,8021x_eap_success,'1','4','3c:22:fb:16:1f:dd','0.0.0.0',,dhussin,'2058543633'
45a82bc4-21f7-4431-8558-64a9a4b55fc2,7/18/2023,14:24:05,172.17.10.40,16,6,1689690246,Boulder,events,8021x_eap_success,'1','4','80:65:7c:dd:90:69','0.0.0.0',,jsward,'1257134763'
76e9fcbd-ebeb-4526-b86d-fe6769dc35e4,7/18/2023,14:26:46,172.17.10.37,16,6,1689690407,Boulder,events,8021x_eap_success,'1','4','8c:f8:c5:9d:01:70','0.0.0.0',,cnading,'844977650'
451321f5-839a-449d-8149-a5b3d2feac91,7/18/2023,14:29:51,172.17.10.31,16,6,1689690592,Boulder,events,8021x_eap_success,'1','4','ee:62:bf:63:22:87','0.0.0.0',,tweiss,'111449527'
f3993163-5a36-48cf-9a62-bd439b60931e,7/18/2023,14:31:40,172.17.10.40,16,6,1689690700,Boulder,events,8021x_eap_success,'1','4','a0:78:17:82:8a:89','0.0.0.0',,bbridgeland,'1699965182'
a53d83f1-a66e-4cd0-9505-d56ba8ab7a58,7/18/2023,14:37:23,172.17.10.36,16,6,1689691043,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:52:23','0.0.0.0',,bgrunwald,'19648926'
c7487864-95f7-47dc-9525-39ef21fb1ede,7/18/2023,14:45:03,172.17.10.38,16,6,1689691503,Boulder,events,8021x_eap_success,'1','4','80:65:7c:f1:fe:74',,,mdyson,'351878593'
25e3fd29-abd3-4277-a1a2-6f7d1431ee56,7/18/2023,14:46:43,172.17.10.31,16,6,1689691603,Boulder,events,8021x_eap_success,'1','4','a4:cf:99:62:49:c7','0.0.0.0',,cfong,'372109762'
4407e10f-ec3a-48d4-8e19-dfc55aada6cc,7/18/2023,14:48:05,172.17.10.41,16,6,1689691686,Boulder,events,8021x_eap_success,'1','4','80:65:7c:dd:ab:02','0.0.0.0',,jcorvidae,'1136119310'
447fd0fb-5b8e-460a-9625-28ccf1f2f0b5,7/18/2023,14:55:16,172.17.30.38,16,6,1689692116,Basalt,events,8021x_eap_success,'1','0','1c:91:80:b9:bf:e7','0.0.0.0',,lforman,'1832674835'
4f6e90f4-c7e3-4ccf-9da6-88e8afbf297b,7/18/2023,14:55:36,172.17.30.34,16,6,1689692136,Basalt,events,8021x_eap_success,'1','0','7a:da:8a:5b:6b:21','0.0.0.0',,mabramczyk,'813750164'
7dab376f-612d-4478-a0bb-780e97407a2b,7/18/2023,14:57:32,172.17.10.31,16,6,1689692252,Boulder,events,8021x_eap_success,'1','4','48:89:e7:fe:4e:b7','0.0.0.0',,jrea,'123121175'
0fa519c5-2dc9-4286-baff-b184ef28c1f1,7/18/2023,15:19:29,172.17.10.30,16,6,1689693569,Boulder,events,8021x_eap_success,'1','4','e4:fd:45:9e:e0:2b','0.0.0.0',,mmcnamara,'319298844'
8a92226c-98f4-4cbf-87b7-e4f8748d8849,7/18/2023,15:19:57,172.17.10.31,16,6,1689693597,Boulder,events,8021x_eap_success,'1','4','3c:06:30:42:22:50','0.0.0.0',,bbendix,'569369478'
b0b61d1c-6ba7-44a5-85f1-e329ad355c2f,7/18/2023,15:33:39,172.17.10.37,16,6,1689694420,Boulder,events,8021x_eap_success,'1','4','14:7d:da:bf:2f:66','0.0.0.0',,gwilson,'412705208'
6cdf18b9-5515-48ec-b951-44331618626f,7/18/2023,15:34:44,172.17.30.33,16,6,1689694485,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:7d:32:f9','0.0.0.0',,dmullaney,'1755774602'
4d81b35a-4b92-432f-9661-108a0ceadf6b,7/18/2023,15:47:55,172.17.30.40,16,6,1689695275,Basalt,events,8021x_eap_success,'1','0','38:87:d5:0c:63:cc','0.0.0.0',,rlaemel,'1283500667'
69201492-72cb-499a-907e-c828379bd874,7/18/2023,16:11:03,172.17.30.34,16,6,1689696663,Basalt,events,8021x_eap_success,'1','0','1c:57:dc:66:1b:d0','0.0.0.0',,sschanfarber,'999914211'
5297de94-60ad-47fa-b963-29aa02fddbf2,7/18/2023,16:15:54,172.17.10.35,16,6,1689696955,Boulder,events,8021x_eap_success,'1','4','a8:8f:d9:48:09:a5','0.0.0.0',,dangel,'1598060642'
b10ee140-2a36-47f6-bf3d-43d5350641bd,7/18/2023,16:16:02,172.17.30.34,16,6,1689696962,Basalt,events,8021x_eap_success,'1','0','9c:3e:53:85:12:a5','0.0.0.0',,matthew.wilde,'1213154957'
1a45dc09-3245-4ab0-8864-1a753931f75b,7/18/2023,18:30:49,172.17.10.41,16,6,1689705050,Boulder,events,8021x_eap_success,'1','4','80:65:7c:e0:28:63','0.0.0.0',,steelucksingh,'1796212187'
f4ae0a41-bbcf-4da8-8f96-a1b44d84ef7f,7/18/2023,18:54:40,172.17.10.35,16,6,1689706480,Boulder,events,8021x_eap_success,'1','4','14:7d:da:0b:bb:33','0.0.0.0',,hhouse,'1017775292'
9b312321-4c16-428d-97dd-a035bce8c794,7/18/2023,19:17:35,172.17.10.41,16,6,1689707855,Boulder,events,8021x_eap_success,'1','4','b0:be:83:05:0f:2c','0.0.0.0',,tsheehan,'1967060137'
01045561-37b5-450f-9941-08a3f95cfe09,7/18/2023,20:50:35,172.17.30.31,16,6,1689713436,Basalt,events,8021x_eap_success,'1','0','3c:06:30:43:14:fd','0.0.0.0',,bprovo.contractor,'2028691895'
d9536e49-1f6a-4e07-b952-2d21680c5a1b,7/19/2023,2:57:25,172.17.10.31,16,6,1689735445,Boulder,events,8021x_eap_success,'1','4','48:89:e7:fe:4e:b7','172.16.11.182',,jrea,'2112742252'
116a0088-705a-4366-9d7e-a7a5f8c9b304,7/19/2023,12:30:18,172.17.10.39,16,6,1689769819,Boulder,events,8021x_eap_success,'1','4','1c:c1:0c:57:55:2b','172.16.11.242',,michael.willems,'1396050608'
0a88d4f3-23dd-4188-b9c1-b1c8091a8a5d,7/19/2023,12:52:28,172.17.30.33,16,6,1689771148,Basalt,events,8021x_eap_success,'1','0','fc:e2:6c:0c:7d:11','0.0.0.0',,eyoung,'2127818293'
d115d280-52ce-4c51-8683-32383b1fb183,7/19/2023,13:40:26,172.17.30.33,16,6,1689774026,Basalt,events,8021x_eap_success,'1','0','7a:da:8a:5b:6b:21','0.0.0.0',,mabramczyk,'2104964963'
fe1b7b36-d196-4588-b3f7-c0bee5890605,7/19/2023,13:50:06,172.17.10.33,16,6,1689774607,Boulder,events,8021x_eap_success,'1','4','fc:44:82:dd:6d:5f','0.0.0.0',,tweiss,'136451907'
f7ab64ca-9c00-4fb3-a4e2-a54d6c7e8a60,7/19/2023,13:50:46,172.17.10.41,16,6,1689774646,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:48:14','0.0.0.0',,jkubancik,'2075617642'
5308fe76-cc5d-4b96-911e-73e7f71d3ce2,7/19/2023,13:54:13,172.17.10.33,16,6,1689774854,Boulder,events,8021x_eap_success,'1','4','28:df:eb:b7:92:ce','0.0.0.0',,nyavorsky,'1838863332'
9f5d9115-2dc2-48df-ad7e-4b64b6b1cc62,7/19/2023,13:57:23,172.17.10.33,16,6,1689775044,Boulder,events,8021x_eap_success,'1','4','58:6c:25:5b:1a:e4','0.0.0.0',,watkinson,'1668285390'
a789bb98-a7da-402a-a69e-8eebbc3be95e,7/19/2023,14:03:34,172.17.10.37,16,6,1689775415,Boulder,events,8021x_eap_success,'1','4','a0:78:17:83:76:f8','0.0.0.0',,sflandrick,'65141414'
579e36e8-d0ff-4a7d-b880-23bec122cbcd,7/19/2023,14:09:05,172.17.10.40,16,6,1689775745,Boulder,events,8021x_eap_success,'1','4','80:65:7c:df:d3:f5','0.0.0.0',,kstephan,'1249917998'
c0b16b5c-55a8-41eb-9768-26b102be811a,7/19/2023,14:14:48,172.17.10.38,16,6,1689776089,Boulder,events,8021x_eap_success,'1','4','5c:e4:2a:c2:b3:84',,,cbrown,'873234749'
ecb87f7e-6f34-4230-a75e-dda3dad3ed7b,7/19/2023,14:15:49,172.17.10.37,16,6,1689776149,Boulder,events,8021x_eap_success,'1','4','a2:fb:5d:11:cb:af','0.0.0.0',,cnading,'514333170'
0410c680-3ad3-47f9-91a1-dba7279c3f2c,7/19/2023,14:21:27,172.17.30.38,16,6,1689776487,Basalt,events,8021x_eap_success,'1','0','80:65:7c:e6:99:3b','0.0.0.0',,lkessler,'512662641'
e8afccde-f5cd-4799-9c2f-3918929fcc83,7/19/2023,14:22:22,172.17.10.31,16,6,1689776542,Boulder,events,8021x_eap_success,'1','4','8c:1d:96:85:88:c4','0.0.0.0',,wmann,'1509099260'
b5d3b31e-e4fa-450e-8606-d494b20e000f,7/19/2023,14:23:27,172.17.10.33,16,6,1689776608,Boulder,events,8021x_eap_success,'1','4','80:65:7c:e0:28:63','0.0.0.0',,steelucksingh,'423086727'
e248291e-6f74-4204-9b68-bc57e0e78e32,7/19/2023,14:23:52,172.17.10.37,16,6,1689776632,Boulder,events,8021x_eap_success,'1','4','ee:1d:8d:d3:6d:26','0.0.0.0',,smardell,'1334858091'
1d741f11-c3aa-4097-938e-2a090ea0c009,7/19/2023,14:34:09,172.17.10.41,16,6,1689777249,Boulder,events,8021x_eap_success,'1','4','3c:22:fb:16:1f:dd','0.0.0.0',,dhussin,'1350631608'
3c7e2674-f642-43d2-a1e5-8138ef0c6d12,7/19/2023,14:37:55,172.17.10.30,16,6,1689777476,Boulder,events,8021x_eap_success,'1','4','90:cc:df:00:7d:55','0.0.0.0',,tholland,'2145343529'
7695ea55-2ec5-48d0-a9c6-e16d9aef8ac4,7/19/2023,14:45:27,172.17.30.40,16,6,1689777927,Basalt,events,8021x_eap_success,'1','0','1c:91:80:ba:41:52','0.0.0.0',,lstone,'617336313'
47d463e8-ad6c-4883-96d3-9b23ea93843b,7/19/2023,14:49:21,172.17.10.34,16,6,1689778161,Boulder,events,8021x_eap_success,'1','4','80:65:7c:f1:fe:74','0.0.0.0',,mdyson,'1197768191'
50baba0a-49db-44aa-b669-73ba0a9f7b20,7/19/2023,14:49:55,172.17.10.34,16,6,1689778195,Boulder,events,8021x_eap_success,'1','4','a0:e7:0b:d4:17:aa','0.0.0.0',,mporter,'1314085966'
550eb092-edc2-4631-81b8-9bf2509d0cb0,7/19/2023,14:51:06,172.17.10.33,16,6,1689778266,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:41:4e:fc','0.0.0.0',,lwright,'103416573'
19f10da4-9d99-4427-a3ee-c33d8cde310f,7/19/2023,14:51:06,172.17.10.33,16,6,1689778267,Boulder,events,8021x_eap_success,'1','4','1c:91:80:b9:b0:29','0.0.0.0',,cgamage,'2038996033'
1a7c3ed6-a58d-425c-a537-e37cb2579ece,7/19/2023,14:51:46,172.17.10.30,16,6,1689778307,Boulder,events,8021x_eap_success,'1','4','a0:78:17:82:8a:89','0.0.0.0',,bbridgeland,'114673744'
1894dd79-850f-4829-8964-f6719ae405b9,7/19/2023,14:51:58,172.17.10.31,16,6,1689778318,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:3f:4e:b8','0.0.0.0',,eharnett,'1444198175'
07a2fea8-6e1e-4f19-88c9-6b18f227cd72,7/19/2023,14:53:46,172.17.10.31,16,6,1689778427,Boulder,events,8021x_eap_success,'1','4','3c:06:30:42:22:50','0.0.0.0',,bbendix,'366779618'
1c1ca06b-4617-4ed1-a0b3-dd4589a8919b,7/19/2023,14:57:18,172.17.10.37,16,6,1689778639,Boulder,events,8021x_eap_success,'1','4','ba:8b:3c:d0:73:b2','0.0.0.0',,aschwartz,'1317497543'
77aef92c-0d17-4fbc-b736-bdb144802b42,7/19/2023,14:57:20,172.17.10.40,16,6,1689778640,Boulder,events,8021x_eap_success,'1','4','80:65:7c:dd:ab:02','0.0.0.0',,jcorvidae,'1874405679'
296cb81e-e009-4c27-92b7-ade143f00cde,7/19/2023,14:59:53,172.17.10.36,16,6,1689778794,Boulder,events,8021x_eap_success,'1','4','02:be:3f:a5:8b:c7','0.0.0.0',,wjaglomkurtz,'1445939793'
753baa0d-5b14-4145-8ea3-208f66243b9c,7/19/2023,15:00:07,172.17.10.40,16,6,1689778808,Boulder,events,8021x_eap_success,'1','4','80:65:7c:dd:90:69','172.16.11.246',,jsward,'1295658782'
5b0fab46-4379-45c6-adc7-b06dac7cd887,7/19/2023,15:00:46,172.17.10.38,16,6,1689778847,Boulder,events,8021x_eap_success,'1','4','9c:3e:53:7c:bc:51',,,dslanger,'1289895264'
652920c5-ca11-446c-bdcf-313c7e973a20,7/19/2023,15:07:44,172.17.30.31,16,6,1689779265,Basalt,events,8021x_eap_success,'1','0','1c:91:80:b9:bf:e7','0.0.0.0',,lforman,'580091780'
1f80770e-4e52-4602-b9b7-999bf4d6ac17,7/19/2023,15:15:44,172.17.10.36,16,6,1689779744,Boulder,events,8021x_eap_success,'1','4','b4:fa:48:e0:d4:93','0.0.0.0',,rwarsing,'1634691246'
49ce4d46-6d34-430b-86a1-0ad88ecea641,7/19/2023,15:17:35,172.17.10.35,16,6,1689779856,Boulder,events,8021x_eap_success,'1','4','10:3d:1c:e8:8a:c3','0.0.0.0',,arotter,'710995206'
8b147cbe-8ee8-4937-a714-aa287dc51719,7/19/2023,15:18:36,172.17.10.40,16,6,1689779917,Boulder,events,8021x_eap_success,'1','4','a4:cf:99:62:49:c7','0.0.0.0',,cfong,'1701954163'
824c5cbf-b234-46db-a60c-06ea3204870d,7/19/2023,15:27:18,172.17.10.31,16,6,1689780439,Boulder,events,8021x_eap_success,'1','4','14:7d:da:bf:2f:66','0.0.0.0',,gwilson,'672030373'
f81c2439-2265-4889-ab48-edfe899585eb,7/19/2023,15:35:57,172.17.10.41,16,6,1689780958,Boulder,events,8021x_eap_success,'1','4','3c:06:30:49:61:08','0.0.0.0',,tmatsuo,'1716706267'
5336de34-f83f-4ea9-97f2-b49781246dad,7/19/2023,15:51:21,172.17.10.36,16,6,1689781882,Boulder,events,8021x_eap_success,'1','4','28:df:eb:b7:6b:69','0.0.0.0',,hward,'538846494'
d485eda3-536a-4565-83cf-8549ec6dc1de,7/19/2023,16:06:26,172.17.10.40,16,6,1689782786,Boulder,events,8021x_eap_success,'1','4','14:7d:da:0b:bb:33','0.0.0.0',,hhouse,'911723484'
31f484fd-361b-4f14-8b53-36cd03467beb,7/19/2023,16:09:55,172.17.10.41,16,6,1689782996,Boulder,events,8021x_eap_success,'1','4','36:e1:a0:b1:47:7f','0.0.0.0',,lguccione,'1033950279'
04fab654-1e9e-4469-8b3e-295985db3225,7/19/2023,16:15:30,172.17.10.37,16,6,1689783331,Boulder,events,8021x_eap_success,'1','4','3c:06:30:42:f2:61','0.0.0.0',,mgantman,'565059776'
3313feff-51cb-447f-8d05-2e491770537d,7/19/2023,16:15:50,172.17.30.41,16,6,1689783351,Basalt,events,8021x_eap_success,'1','0','38:87:d5:0c:63:cc','0.0.0.0',,rlaemel,'1685914808'
f4f781c6-d429-4523-9c02-0ec45602d63d,7/19/2023,16:42:05,172.17.10.31,16,6,1689784926,Boulder,events,8021x_eap_success,'1','4','a8:8f:d9:48:09:a5','0.0.0.0',,dangel,'760218708'
823add9d-c9e2-4086-8f5d-454a6bfc8544,7/19/2023,16:46:18,172.17.10.34,16,6,1689785179,Boulder,events,8021x_eap_success,'1','4','8c:1d:96:85:34:4b','0.0.0.0',,jkorn,'1724244428'
4390644e-2565-4bb9-8e72-073d0789f523,7/19/2023,16:50:09,172.17.30.34,16,6,1689785409,Basalt,events,8021x_eap_success,'1','0','1c:57:dc:66:1b:d0','0.0.0.0',,sschanfarber,'1479291587'
07271ed6-6ac9-48ff-8b10-a5f28d1ce0c2,7/19/2023,17:38:55,172.17.10.35,16,6,1689788335,Boulder,events,8021x_eap_success,'1','4','fc:e2:6c:0c:9b:b6','0.0.0.0',,vhelms,'65514784'
3a0fac33-9335-4613-95da-1e67b5a62a8d,7/19/2023,18:40:36,172.17.10.37,16,6,1689792037,Boulder,events,8021x_eap_success,'1','4','0c:9a:3c:91:50:0f','0.0.0.0',,asalazar,'322087953'
29b7ab17-715e-4ae4-ae18-6491cf273683,7/19/2023,21:15:40,172.17.10.38,16,6,1689801341,Boulder,events,8021x_eap_success,'1','4','1c:99:57:d8:6d:37',,,dbreight,'1876241131'
fa0279dd-a69e-4e40-a629-3b59c219e94d,7/20/2023,0:23:39,172.17.30.40,16,6,1689812619,Basalt,events,8021x_eap_success,'1','0','7a:da:8a:5b:6b:21','172.16.30.189',,mabramczyk,'939029439'
8b7e70b6-8eb3-4cc8-a9ef-f2984a337f60,7/20/2023,0:26:29,172.17.10.35,16,6,1689812790,Boulder,events,8021x_eap_success,'1','4','3c:06:30:49:61:08','172.16.11.104',,tmatsuo,'1149068247'
ba05d7cc-05ae-4116-8992-a9795a69132f,7/20/2023,1:57:40,172.17.10.37,16,6,1689818261,Boulder,events,8021x_eap_success,'1','4','80:65:7c:dd:ab:02','0.0.0.0',,jcorvidae,'334494056'
fc00425c-6966-4266-a98b-f876a4913cb7,7/20/2023,2:01:44,172.17.30.35,16,6,1689818505,Basalt,events,8021x_eap_success,'1','0','20:78:f0:42:97:ae','172.16.30.155',,eyoung,'807049827'
6550a016-0bf1-4e93-9027-7bacac9c194f,7/20/2023,2:57:26,172.17.10.31,16,6,1689821846,Boulder,events,8021x_eap_success,'1','4','48:89:e7:fe:4e:b7','172.16.11.182',,jrea,'244304786'
811ef3f0-e451-44fb-ba43-465291566bab,7/20/2023,3:29:38,172.17.10.36,16,6,1689823778,Boulder,events,8021x_eap_success,'1','4','a0:e7:0b:d4:17:aa','172.16.11.216',,mporter,'702402565'
214617b4-0739-46fd-9283-89978fd3ea11,7/20/2023,12:30:55,172.17.10.38,16,6,1689856255,Boulder,events,8021x_eap_success,'1','4','1c:c1:0c:57:55:2b',,,michael.willems,'367279284'
5ccc5a26-829c-412a-9b76-92695b53fef5,7/20/2023,13:35:26,172.17.10.38,16,6,1689860126,Boulder,events,8021x_eap_success,'1','4','58:6c:25:4b:6d:65',,,jparsons,'261598064'
e15d9b67-c71e-4709-b5a6-c164cd04ebe4,7/20/2023,13:42:27,172.17.10.39,16,6,1689860547,Boulder,events,8021x_eap_success,'1','4','84:14:4d:8a:8e:a5',,,jterry,'157212017'
bd95cf2d-0f8f-4f70-9696-a685027bda43,7/20/2023,13:48:46,172.17.10.41,16,6,1689860927,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:48:14','0.0.0.0',,jkubancik,'676670283'
03403ce7-43c0-4dc5-8cc4-bccdee67b0a7,7/20/2023,13:55:47,172.17.10.35,16,6,1689861347,Boulder,events,8021x_eap_success,'1','4','3c:22:fb:16:1f:dd','0.0.0.0',,dhussin,'336093537'
491467b1-f3b5-4bd1-86d6-83a2eb0569e6,7/20/2023,13:56:00,172.17.10.36,16,6,1689861361,Boulder,events,8021x_eap_success,'1','4','50:ed:3c:41:4e:fc','0.0.0.0',,lwright,'1060135244'
c8554b99-8e1c-4525-bb5c-d8c049968fd9,7/20/2023,14:09:42,172.17.10.33,16,6,1689862182,Boulder,events,8021x_eap_success,'1','4','e4:fd:45:9e:e0:2b','0.0.0.0',,mmcnamara,'1490688035'
eb8efe6d-59e4-46eb-8c53-02c22beb0614,7/20/2023,14:20:42,172.17.30.30,16,6,1689862842,Basalt,events,8021x_eap_success,'1','0','3c:06:30:43:14:fd','0.0.0.0',,bprovo.contractor,'1966635550'
b12ba811-6335-435f-b31c-adb729fc35da,7/20/2023,14:21:47,172.17.10.37,16,6,1689862908,Boulder,events,8021x_eap_success,'1','4','ac:c9:06:2c:2f:d7','0.0.0.0',,jstokes,'766570951'
16e6c98c-880a-4483-a082-aa8214e06f56,7/20/2023,14:23:32,172.17.30.32,16,6,1689863013,Basalt,events,8021x_eap_success,'1','0','b2:79:59:53:67:2f','0.0.0.0',,gwohl,'1165942882'
22132ca2-329e-40d5-98a5-d38b919bdd4c,7/20/2023,14:25:47,172.17.10.37,16,6,1689863147,Boulder,events,8021x_eap_success,'1','4','1c:91:80:b9:b0:29','0.0.0.0',,cgamage,'1737197735'
7c8c6f1c-0c6d-4ff6-8655-bc136709e962,7/20/2023,14:36:42,172.17.10.37,16,6,1689863803,Boulder,events,8021x_eap_success,'1','4','8c:f8:c5:9d:01:70','0.0.0.0',,cnading,'216447982'
19d55ceb-69ac-4adb-834f-27099daaf8e3,7/20/2023,14:40:52,172.17.10.39,16,6,1689864052,Boulder,events,8021x_eap_success,'1','4','80:65:7c:f1:fe:74',,,mdyson,'1031473304'
859529f7-eb56-4592-8bfa-1bbbd1357c59,7/20/2023,14:54:37,172.17.10.33,16,6,1689864877,Boulder,events,8021x_eap_success,'1','4','8c:1d:96:85:34:4b','0.0.0.0',,jkorn,'986797855'
07c150a8-32e0-4100-b936-268944629eae,7/20/2023,14:55:22,172.17.10.39,16,6,1689864922,Boulder,events,8021x_eap_success,'1','4','80:45:dd:35:52:23',,,bgrunwald,'1637454667'
8c807bab-ec66-40a5-bf70-f43808885b31,7/20/2023,15:02:06,172.17.30.38,16,6,1689865326,Basalt,events,8021x_eap_success,'1','0','1c:91:80:b9:bf:e7','0.0.0.0',,lforman,'686532770'
428a460a-6c84-4ff3-ac9f-b71fedf8906d,7/20/2023,15:19:47,172.17.10.41,16,6,1689866387,Boulder,events,8021x_eap_success,'1','4','a2:59:08:e1:bf:b8','0.0.0.0',,freuland,'1838680489'
44473d71-7a8a-4f78-aa15-e256ae4ba809,7/20/2023,15:28:50,172.17.10.30,16,6,1689866931,Boulder,events,8021x_eap_success,'1','4','14:7d:da:bf:2f:66','0.0.0.0',,gwilson,'1071440761'
c1aba462-c3fb-4041-b13a-e4f86b80e93b,7/20/2023,16:02:18,172.17.10.41,16,6,1689868939,Boulder,events,8021x_eap_success,'1','4','80:65:7c:df:d3:f5','0.0.0.0',,kstephan,'846250241'
0237b77e-e3a5-4543-82df-88ea65532cfb,7/20/2023,16:08:21,172.17.10.30,16,6,1689869302,Boulder,events,8021x_eap_success,'1','4','3c:06:30:42:22:50','0.0.0.0',,bbendix,'1135138254'
f44e6dd0-7744-479f-b166-3fc6e26a8fd9,7/20/2023,16:19:05,172.17.10.33,16,6,1689869945,Boulder,events,8021x_eap_success,'1','4','38:87:d5:0c:94:a5','0.0.0.0',,rmuralidharan,'2119863022'
22e30097-2319-4e42-8f28-9cc82217d5e3,7/20/2023,16:26:57,172.17.10.32,16,6,1689870418,Boulder,events,8021x_eap_success,'1','4','90:cc:df:00:7d:55','0.0.0.0',,tholland,'1803599864'
11bb5af2-1661-425d-9ee5-00d0e4f27ffe,7/20/2023,16:32:35,172.17.30.34,16,6,1689870755,Basalt,events,8021x_eap_success,'1','0','1c:57:dc:66:1b:d0','0.0.0.0',,sschanfarber,'2033827770'
